# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Dec 14 14:04:00 2021
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_dens:        Stellar Density [g/cm**3]
#
loc_rowid,pl_name,pl_controv_flag,pl_orbper,pl_orbsmax,pl_masse,pl_bmasse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens
29359,Kepler-924 b,0,61.03900000,0.319000,,,,0.000000,,523,,6382.00,1.10,1.16,,,4.42,0.500,
29360,Kepler-924 b,0,61.03735910,,,,,,,,,6070.00,1.30,1.13,,0.314,4.26,,0.7289
29361,Kepler-924 b,0,,,,,,,20.00,,,6162.00,1.32,,,,,,
29362,Kepler-924 b,0,61.03704005,,,,,,,,,6070.00,1.30,1.13,,0.314,4.26,,0.7289
29363,Kepler-924 b,0,61.03736217,,,,,,,,,6070.00,1.30,1.13,,0.314,4.26,,0.7289
29364,Kepler-924 b,0,61.03735910,0.335900,,,,0.000000,32.74,610,,6309.00,1.61,1.36,0.280,,4.15,,0.9202
29365,Kepler-925 b,0,33.86785310,0.180500,,,,0.000000,5.69,394,,4564.00,0.69,0.68,-0.060,,4.59,,2.6463
29366,Kepler-925 b,0,,,,,,,5.83,,,4568.00,0.70,,,,,,
29367,Kepler-925 b,0,33.86777830,,,,,,,,,4427.40,0.77,0.69,-0.099,-0.684,4.50,,2.1040
29368,Kepler-925 b,0,33.86785310,0.180500,,,,0.000000,5.69,394,,4564.00,0.69,0.68,-0.060,,4.59,,2.6463
29369,Kepler-925 b,0,33.86785310,0.180500,,,,0.000000,5.69,394,,4564.00,0.69,0.68,-0.060,,4.59,,2.6463
29370,Kepler-925 b,0,33.86784071,,,,,,,,,4427.40,0.77,0.69,-0.099,-0.684,4.50,,2.1040
29371,Kepler-925 b,0,33.86777830,0.180500,,,,0.000000,5.69,394,,4564.00,0.69,0.68,-0.060,,4.59,,1.6313
29372,Kepler-925 b,0,33.86736000,0.176000,,,,0.000000,,372,,4539.00,0.61,0.64,,,4.67,13.900,
29373,Kepler-925 b,0,33.86785310,,,,,,,,,4673.00,0.72,0.77,0.120,,4.62,2.570,
29374,Kepler-925 b,0,33.86777771,,,,,,,,,4427.40,0.77,0.69,-0.099,-0.684,4.50,,2.1040
29375,Kepler-926 b,0,52.06900200,,,,,,,,,5733.00,1.24,1.02,,0.173,4.26,,0.7601
29376,Kepler-926 b,0,52.06886010,0.261600,,,,0.000000,8.84,440,,5693.00,0.80,0.88,-0.300,,4.57,,16.0370
29377,Kepler-926 b,0,52.06886010,,,,,,,,,5806.00,1.01,1.01,0.030,,4.43,4.370,
29378,Kepler-926 b,0,52.06986000,0.269000,,,,0.000000,,449,,5724.00,0.85,0.96,,,4.56,0.400,
29379,Kepler-926 b,0,52.06900200,0.273900,,,,0.000000,17.76,524,,5565.00,1.25,1.01,0.320,,4.25,,15.3475
29380,Kepler-926 b,0,,,,,,,17.88,,,5562.00,1.25,,,,,,
29381,Kepler-926 b,0,52.06886010,0.261600,,,,0.000000,8.84,440,,5693.00,0.80,0.88,-0.300,,4.57,,16.0370
29382,Kepler-926 b,0,52.06886010,0.261600,,,,0.000000,8.84,440,,5693.00,0.80,0.88,-0.300,,4.57,,16.0370
29383,Kepler-926 b,0,52.06878869,,,,,,,,,5733.00,1.24,1.02,,0.173,4.26,,0.7601
29384,Kepler-927 b,0,,,,,,,129.53,,,5962.00,0.93,,,,,,
29385,Kepler-927 b,0,9.11499030,,,,,,,,,5743.00,0.99,0.99,0.030,,4.45,4.370,
29386,Kepler-927 b,0,9.11513000,0.085000,,,,0.000000,,900,,5919.00,1.01,0.98,,,4.42,5.000,
29387,Kepler-927 b,0,9.11500269,,,,,,,,,5554.00,0.98,0.98,,-0.086,4.45,,1.4751
29388,Kepler-927 b,0,9.11500269,0.086600,,,,0.000000,159.34,906,,5962.00,1.03,1.04,0.000,,4.43,,0.3579
29389,Kepler-927 b,0,9.11499030,0.086600,,,,0.000000,159.34,906,,5962.00,1.03,1.04,0.000,,4.43,,0.8945
29390,Kepler-927 b,0,9.11499030,0.086600,,,,0.000000,159.34,906,,5962.00,1.03,1.04,0.000,,4.43,,0.8945
29391,Kepler-927 b,0,9.11511129,,,,,,,,,5554.00,0.98,0.98,,-0.086,4.45,,1.4751
29392,Kepler-927 b,0,9.11501356,,,,,,,,,5554.00,0.98,0.98,,-0.086,4.45,,1.4751
29393,Kepler-927 b,0,9.11499030,0.086600,,,,0.000000,159.34,906,,5962.00,1.03,1.04,0.000,,4.43,,0.8945
29394,Kepler-928 b,0,,,,,,,111.11,,,4834.00,0.67,,,,,,
29395,Kepler-928 b,0,3.93246130,0.044400,,,,0.000000,151.31,894,,4841.00,0.78,0.76,0.100,,4.53,,2.2407
29396,Kepler-928 b,0,3.93246130,0.044400,,,,0.000000,151.31,894,,4841.00,0.78,0.76,0.100,,4.53,,2.2407
29397,Kepler-928 b,0,3.93246130,0.044400,,,,0.000000,151.31,894,,4841.00,0.78,0.76,0.100,,4.53,,2.2407
29398,Kepler-928 b,0,3.93249254,,,,,,,,,4621.00,0.68,0.73,,-0.719,4.64,,3.2575
29399,Kepler-928 b,0,3.93247117,,,,,,,,,4621.00,0.68,0.73,,-0.719,4.64,,3.2575
29400,Kepler-928 b,0,3.93246069,,,,,,,,,4621.00,0.68,0.73,,-0.719,4.64,,3.2575
29401,Kepler-928 b,0,3.93246130,,,,,,,,,4700.00,0.70,0.73,-0.110,,4.62,4.370,
29402,Kepler-928 b,0,3.93244900,0.043000,,,,0.000000,,828,,4775.00,0.66,0.69,,,4.63,13.800,
29403,Kepler-928 b,0,3.93246069,0.044400,,,,0.000000,151.31,894,,4841.00,0.78,0.76,0.100,,4.53,,2.6060
29404,Kepler-929 b,0,0.92105600,0.018000,,,,0.000000,,1831,,5822.00,0.92,0.96,,,4.50,3.000,
29405,Kepler-929 b,0,0.92101673,,,,,,,,,5814.00,1.68,1.05,,0.461,4.01,,0.3149
29406,Kepler-929 b,0,0.92103050,0.019200,,,,0.000000,7380.64,2362,,5843.00,1.61,1.11,0.140,,4.07,,0.4820
29407,Kepler-929 b,0,0.92103214,0.016900,,,,0.000000,2278.48,1762,,5738.00,0.82,0.76,-0.640,,4.49,,0.5229
29408,Kepler-929 b,0,0.92103050,,,,,,,,,5814.00,1.68,1.05,,0.461,4.01,,0.3149
29409,Kepler-929 b,0,,,,,,,8159.93,,,5988.00,1.61,,,,,,
29410,Kepler-929 b,0,0.92103214,0.016900,,,,0.000000,2278.48,1762,,5738.00,0.82,0.76,-0.640,,4.49,,0.5229
29411,Kepler-929 b,0,0.92103214,0.016900,,,,0.000000,2278.48,1762,,5738.00,0.82,0.76,-0.640,,4.49,,0.5229
29412,Kepler-929 b,0,0.92103214,,,,,,,,,5869.00,1.02,1.01,-0.040,,4.42,3.470,
29413,Kepler-93 b,0,4.72673895,,,,,,,,,5655.00,0.92,1.00,-0.150,-0.106,4.51,,1.7959
29414,Kepler-93 b,0,4.72674000,,2.59000,2.59000,4.17000,,,,,5669.00,0.92,0.91,-0.180,,4.47,5.050,1.6400
29415,Kepler-93 b,0,4.72673978,0.053000,4.02000,4.02000,6.88000,0.000000,,1037,,5655.00,0.92,1.00,-0.150,-0.106,4.51,,1.7959
29416,Kepler-93 b,0,,,,,,,283.74,,,5594.00,0.94,,,,,,
29417,Kepler-93 b,0,4.72673947,0.053300,,,,0.000000,275.99,1039,,5669.00,0.92,0.91,-0.180,,4.47,,0.6863
29418,Kepler-93 b,0,4.72674037,0.052500,,,,0.000000,264.08,1028,,5648.00,0.89,0.87,-0.200,,4.47,,0.7483
29419,Kepler-93 b,0,4.72674000,,4.54426,4.54426,,0.000000,,,,5669.00,0.98,1.09,-0.180,,4.47,,1.6500
29420,Kepler-93 b,0,4.72673947,0.053300,,,,0.000000,275.99,1039,,5669.00,0.92,0.91,-0.180,,4.47,,0.6863
29421,Kepler-93 b,0,4.72674820,0.053000,,,,0.000000,,1000,,5593.00,0.87,0.89,,,4.51,6.100,
29422,Kepler-93 b,0,4.72674037,,,,,,,,,5655.00,0.92,1.00,-0.150,-0.106,4.51,,1.7959
29423,Kepler-93 b,0,4.72674002,,,,,,,,,5655.00,0.92,1.00,-0.150,-0.106,4.51,,1.7959
29424,Kepler-93 b,0,4.72673947,0.053300,,,,0.000000,275.99,1039,,5669.00,0.92,0.91,-0.180,,4.47,,0.6863
29425,Kepler-93 b,0,4.72673947,,,,,,,,,5655.00,0.92,1.00,-0.150,-0.106,4.51,,1.7959
29426,Kepler-93 b,0,4.72673978,,3.80000,3.80000,1.65200,,,1037,,5669.00,0.92,0.91,-0.180,,4.47,6.600,
29427,Kepler-93 c,0,1460.00000000,,954.00000,954.00000,,,,,,5669.00,0.92,0.91,-0.180,,4.47,5.050,1.6400
29428,Kepler-93 c,0,3650.00000000,,2701.55500,2701.55500,,,,,,5655.00,0.92,1.00,-0.150,-0.106,4.51,,1.7959
29429,Kepler-930 b,0,71.45177750,0.347500,,,,0.000000,23.44,561,,6148.00,1.49,1.09,-0.100,,4.13,,2.8424
29430,Kepler-930 b,0,71.45231670,,,,,,,,,5875.00,1.49,1.06,0.099,0.378,4.12,,0.4510
29431,Kepler-930 b,0,71.45245000,0.349000,,,,0.000000,,555,,6130.00,1.47,1.11,,,4.15,5.400,
29432,Kepler-930 b,0,,,,,,,16.85,,,5856.00,1.39,,,,,,
29433,Kepler-930 b,0,71.45097453,,,,,,,,,5875.00,1.49,1.06,0.099,0.378,4.12,,0.4510
29434,Kepler-930 b,0,71.45120302,,,,,,,,,5875.00,1.49,1.06,0.099,0.378,4.12,,0.4510
29435,Kepler-930 b,0,71.45177750,,,,,,,,,6335.00,1.40,1.25,0.040,,4.24,2.340,
29436,Kepler-930 b,0,71.45177750,0.347500,,,,0.000000,23.44,561,,6148.00,1.49,1.09,-0.100,,4.13,,2.8424
29437,Kepler-930 b,0,71.45231670,0.347500,,,,0.000000,23.44,561,,6148.00,1.49,1.09,-0.100,,4.13,,2.5371
29438,Kepler-930 b,0,71.45177750,0.347500,,,,0.000000,23.44,561,,6148.00,1.49,1.09,-0.100,,4.13,,2.8424
29439,Kepler-931 b,0,8.03753796,,,,,,,,,,,,,,,,
29440,Kepler-931 b,0,8.03759080,,,,,,,,,,,,,,,,
29441,Kepler-931 b,0,8.03755877,0.071900,,,,0.000000,72.44,744,,5044.00,0.80,0.76,-0.020,,4.51,,3.2236
29442,Kepler-931 b,0,8.03755877,0.071900,,,,0.000000,72.44,744,,5044.00,0.80,0.76,-0.020,,4.51,,3.2236
29443,Kepler-931 b,0,8.03755877,,,,,,,,,5241.00,0.81,0.86,-0.010,,4.55,4.680,
29444,Kepler-931 b,0,8.03753796,0.071900,,,,0.000000,72.44,744,,5044.00,0.80,0.76,-0.020,,4.51,,0.6002
29445,Kepler-931 b,0,8.03755877,0.071900,,,,0.000000,72.44,744,,5044.00,0.80,0.76,-0.020,,4.51,,3.2236
29446,Kepler-931 b,0,8.03746129,,,,,,,,,,,,,,,,
29447,Kepler-931 b,0,8.03761700,0.076000,,,,0.000000,,1117,,4996.00,1.95,0.92,,,3.82,13.900,
29448,Kepler-932 b,0,,,,,,,562.22,,,5166.00,0.83,,,,,,
29449,Kepler-932 b,0,1.92143740,0.027900,,,,0.000000,626.79,1276,,5238.00,0.85,0.78,-0.080,,4.47,,2.8800
29450,Kepler-932 b,0,1.92143749,0.027900,,,,0.000000,626.79,1276,,5238.00,0.85,0.78,-0.080,,4.47,,0.2235
29451,Kepler-932 b,0,1.92143040,0.028000,,,,0.000000,,1233,,5213.00,0.81,0.78,,,4.51,13.800,
29452,Kepler-932 b,0,1.92143749,,,,,,,,,5234.00,0.84,0.89,,-0.322,4.54,,2.1195
29453,Kepler-932 b,0,1.92143740,0.027900,,,,0.000000,626.79,1276,,5238.00,0.85,0.78,-0.080,,4.47,,2.8800
29454,Kepler-932 b,0,1.92143740,,,,,,,,,5331.00,0.84,0.87,-0.010,,4.54,4.680,
29455,Kepler-932 b,0,1.92143530,,,,,,,,,5234.00,0.84,0.89,,-0.322,4.54,,2.1195
29456,Kepler-932 b,0,1.92143740,0.027900,,,,0.000000,626.79,1276,,5238.00,0.85,0.78,-0.080,,4.47,,2.8800
29457,Kepler-933 b,0,14.20442616,,,,,,,,,5287.00,0.94,0.91,,-0.211,4.46,,1.5694
29458,Kepler-933 b,0,14.20443009,0.103900,,,,0.000000,32.63,610,,5362.00,0.69,0.74,-0.560,,4.63,,2.0199
29459,Kepler-933 b,0,14.20437000,0.110000,,,,0.000000,,516,,5169.00,0.56,0.87,,,4.88,,
29460,Kepler-933 b,0,14.20443009,0.103900,,,,0.000000,32.63,610,,5362.00,0.69,0.74,-0.560,,4.63,,2.0199
29461,Kepler-933 b,0,14.20443009,0.103900,,,,0.000000,32.63,610,,5362.00,0.69,0.74,-0.560,,4.63,,2.0199
29462,Kepler-933 b,0,14.20442616,0.104100,,,,0.000000,31.10,602,,5350.00,0.68,0.76,-0.560,,4.65,,2.1843
29463,Kepler-933 b,0,14.20455271,,,,,,,,,5287.00,0.94,0.91,,-0.211,4.46,,1.5694
29464,Kepler-933 b,0,14.20443864,,,,,,,,,5287.00,0.94,0.91,,-0.211,4.46,,1.5694
29465,Kepler-933 b,0,,,,,,,61.32,,,5371.00,0.94,,,,,,
29466,Kepler-933 b,0,14.20443009,,,,,,,,,5346.00,0.84,0.87,-0.020,,4.54,4.680,
29467,Kepler-934 b,0,55.67358200,,,,,,,,,4859.00,0.81,0.79,,-0.478,4.51,,2.0658
29468,Kepler-934 b,0,,,,,,,4.72,,,5000.00,0.77,,,,,,
29469,Kepler-934 b,0,55.67383090,0.270900,,,,0.000000,7.34,420,,5123.00,0.94,0.85,0.320,,4.43,,9.1559
29470,Kepler-934 b,0,55.67383090,0.270900,,,,0.000000,7.34,420,,5123.00,0.94,0.85,0.320,,4.43,,9.1559
29471,Kepler-934 b,0,55.67383090,0.270900,,,,0.000000,7.34,420,,5123.00,0.94,0.85,0.320,,4.43,,9.1559
29472,Kepler-934 b,0,55.67363731,,,,,,,,,4859.00,0.81,0.79,,-0.478,4.51,,2.0658
29473,Kepler-934 b,0,55.67383090,,,,,,,,,5001.00,0.77,0.81,0.010,,4.59,4.470,
29474,Kepler-934 b,0,55.67339221,,,,,,,,,4859.00,0.81,0.79,,-0.478,4.51,,2.0658
29475,Kepler-934 b,0,55.67454000,0.257000,,,,0.000000,,370,,4991.00,0.72,0.73,,,4.58,13.900,
29476,Kepler-934 b,0,55.67358200,0.265800,,,,0.000000,5.16,384,,4998.00,0.81,0.81,0.140,,4.53,,8.3798
29477,Kepler-935 b,0,4.88083852,0.052700,,,,0.000000,141.00,879,,4929.00,0.86,0.82,0.360,,4.48,,2.6158
29478,Kepler-935 b,0,4.88084456,0.052700,,,,0.000000,141.00,879,,4929.00,0.86,0.82,0.360,,4.48,,2.4004
29479,Kepler-935 b,0,,,,,,,94.61,,,4921.00,0.71,,,,,,
29480,Kepler-935 b,0,4.88083852,0.052700,,,,0.000000,141.00,879,,4929.00,0.86,0.82,0.360,,4.48,,2.6158
29481,Kepler-935 b,0,4.88083852,0.052700,,,,0.000000,141.00,879,,4929.00,0.86,0.82,0.360,,4.48,,2.6158
29482,Kepler-935 b,0,4.88084456,,,,,,,,,4784.03,0.70,0.77,0.206,-0.639,4.64,,3.2055
29483,Kepler-935 b,0,4.88086100,0.050000,,,,0.000000,,780,,4811.00,0.68,0.69,,,4.62,13.900,
29484,Kepler-935 b,0,4.88083852,,,,,,,,,4830.00,0.73,0.78,-0.010,,4.61,3.800,
29485,Kepler-935 b,0,4.88082858,,,,,,,,,4784.03,0.70,0.77,0.206,-0.639,4.64,,3.2055
29486,Kepler-935 b,0,4.88083882,,,,,,,,,4784.03,0.70,0.77,0.206,-0.639,4.64,,3.2055
29487,Kepler-936 b,0,10.56134221,,,,,,,,,5482.00,0.89,0.92,0.050,,4.51,4.570,
29488,Kepler-936 b,0,10.56156000,0.088000,,,,0.000000,,779,,5437.00,0.93,0.82,,,4.42,14.000,
29489,Kepler-936 b,0,10.56134221,0.095400,,,,0.000000,133.56,867,,5610.00,1.17,1.03,0.380,,4.32,,4.4030
29490,Kepler-936 b,0,10.56137217,,,,,,,,,5172.88,,,0.191,,,,
29491,Kepler-936 b,0,10.56134221,0.095400,,,,0.000000,133.56,867,,5610.00,1.17,1.03,0.380,,4.32,,4.4030
29492,Kepler-936 b,0,10.56136226,,,,,,,,,5172.88,,,0.191,,,,
29493,Kepler-936 b,0,10.56134221,0.095400,,,,0.000000,133.56,867,,5610.00,1.17,1.03,0.380,,4.32,,4.4030
29494,Kepler-936 b,0,10.56137217,0.095400,,,,0.000000,133.56,867,,5610.00,1.17,1.03,0.380,,4.32,,0.0968
29495,Kepler-937 b,0,67.66919000,0.332000,,,,0.000000,,500,,6148.00,1.13,1.06,,,4.36,3.700,
29496,Kepler-937 b,0,67.66882700,,,,,,,,,6095.00,1.22,1.15,0.080,,4.32,3.240,
29497,Kepler-937 b,0,67.66839478,,,,,,,,,5660.37,1.44,1.01,0.143,0.281,4.13,,0.4799
29498,Kepler-937 b,0,67.66882700,0.321200,,,,0.000000,14.22,495,,6126.00,1.08,0.96,-0.300,,4.36,,0.6536
29499,Kepler-937 b,0,67.66951679,,,,,,,,,5660.37,1.44,1.01,0.143,0.281,4.13,,0.4799
29500,Kepler-937 b,0,67.66905540,,,,,,,,,5660.37,1.44,1.01,0.143,0.281,4.13,,0.4799
29501,Kepler-937 b,0,67.66882700,0.321200,,,,0.000000,14.22,495,,6126.00,1.08,0.96,-0.300,,4.36,,0.6536
29502,Kepler-937 b,0,67.66882700,0.321200,,,,0.000000,14.22,495,,6126.00,1.08,0.96,-0.300,,4.36,,0.6536
29503,Kepler-937 b,0,,,,,,,20.63,,,6127.00,1.30,,,,,,
29504,Kepler-937 b,0,67.66905540,0.321400,,,,0.000000,14.24,495,,6127.00,1.08,0.96,-0.300,,4.36,,0.5895
29505,Kepler-937 c,0,153.34336400,0.554200,,,,0.000000,4.78,377,,6126.00,1.08,0.96,-0.300,,4.36,,1.1152
29506,Kepler-937 c,0,153.34336400,,,,,,,,,6095.00,1.22,1.15,0.080,,4.32,3.240,
29507,Kepler-937 c,0,153.34873900,0.554500,,,,0.000000,4.78,377,,6127.00,1.08,0.96,-0.300,,4.36,,0.6781
29508,Kepler-937 c,0,153.35062280,,,,,,,,,5660.37,1.44,1.01,0.143,0.281,4.13,,0.4799
29509,Kepler-937 c,0,153.34873900,,,,,,,,,5660.37,1.44,1.01,0.143,0.281,4.13,,0.4799
29510,Kepler-937 c,0,,,,,,,6.93,,,6127.00,1.30,,,,,,
29511,Kepler-937 c,0,153.34336400,0.554200,,,,0.000000,4.78,377,,6126.00,1.08,0.96,-0.300,,4.36,,1.1152
29512,Kepler-937 c,0,153.34336400,0.554200,,,,0.000000,4.78,377,,6126.00,1.08,0.96,-0.300,,4.36,,1.1152
29513,Kepler-938 b,0,52.62984170,0.266300,,,,0.000000,8.57,436,,5614.00,0.83,0.91,-0.140,,4.56,,1.9524
29514,Kepler-938 b,0,52.62985420,0.268900,,,,0.000000,20.65,544,,5339.00,1.43,0.93,0.200,,4.10,,1.7984
29515,Kepler-938 b,0,52.63002347,,,,,,,,,5329.46,,,0.031,,,,
29516,Kepler-938 b,0,52.62984170,,,,,,,,,5533.00,0.89,0.92,-0.030,,4.51,4.270,
29517,Kepler-938 b,0,52.62984170,0.266300,,,,0.000000,8.57,436,,5614.00,0.83,0.91,-0.140,,4.56,,1.9524
29518,Kepler-938 b,0,52.62985420,,,,,,,,,5329.46,,,0.031,,,,
29519,Kepler-938 b,0,52.62978192,,,,,,,,,5329.46,,,0.031,,,,
29520,Kepler-938 b,0,52.63200000,0.268000,,,,0.000000,,432,,5604.00,0.82,0.93,,,4.58,0.500,
29521,Kepler-938 b,0,52.62984170,0.266300,,,,0.000000,8.57,436,,5614.00,0.83,0.91,-0.140,,4.56,,1.9524
29522,Kepler-939 b,0,14.87839450,0.115300,,,,0.000000,54.19,692,,5822.00,0.84,0.92,-0.280,,4.56,,0.0988
29523,Kepler-939 b,0,14.87829600,0.115000,,,,0.000000,56.31,699,,5822.00,0.85,0.92,-0.280,,4.54,,0.1018
29524,Kepler-939 b,0,14.87712000,0.118000,,,,0.000000,,704,,5841.00,0.88,0.99,,,4.54,0.400,
29525,Kepler-939 b,0,,,,,,,230.22,,,5824.00,1.72,,,,,,
29526,Kepler-939 b,0,14.87829600,,,,,,,,,5471.00,0.85,0.88,-0.120,,4.54,4.470,
29527,Kepler-939 b,0,14.87829600,0.115000,,,,0.000000,56.31,699,,5822.00,0.85,0.92,-0.280,,4.54,,0.1018
29528,Kepler-939 b,0,14.87829600,0.115000,,,,0.000000,56.31,699,,5822.00,0.85,0.92,-0.280,,4.54,,0.1018
29529,Kepler-939 b,0,14.87839450,,,,,,,,,5640.59,1.64,1.00,-0.258,0.391,4.01,,0.3185
29530,Kepler-939 b,0,14.87795976,,,,,,,,,5640.59,1.64,1.00,-0.258,0.391,4.01,,0.3185
29531,Kepler-939 b,0,14.87799728,,,,,,,,,5640.59,1.64,1.00,-0.258,0.391,4.01,,0.3185
29532,Kepler-94 b,0,2.50805735,0.031100,,,,0.000000,111.07,828,,4238.00,0.61,0.64,-0.120,,4.67,,10.9525
29533,Kepler-94 b,0,2.50805761,,,,,,,,,4715.00,0.74,0.76,0.330,-0.613,4.58,,2.6319
29534,Kepler-94 b,0,2.50809097,0.031060,,,,,,827,M0 V,4238.00,0.61,0.64,-0.120,,,,
29535,Kepler-94 b,0,2.50805750,0.034000,,,,0.000000,234.06,997,,4780.00,0.76,0.83,0.340,,4.60,,5.9521
29536,Kepler-94 b,0,2.50805735,0.031100,,,,0.000000,111.07,828,,4238.00,0.61,0.64,-0.120,,4.67,,10.9525
29537,Kepler-94 b,0,,,,,,,216.09,,,4728.00,0.75,,,,,,
29538,Kepler-94 b,0,2.50806000,,10.84000,10.84000,1.45000,,,,,4781.00,0.76,0.81,0.340,,4.59,1.410,2.9000
29539,Kepler-94 b,0,2.50805750,,,,,,,,,4715.00,0.74,0.76,0.330,-0.613,4.58,,2.6319
29540,Kepler-94 b,0,2.50805858,,,,,,,,,4715.00,0.74,0.76,0.330,-0.613,4.58,,2.6319
29541,Kepler-94 b,0,2.50805850,0.034000,,,,0.000000,,996,,4786.00,0.76,0.81,,,4.59,6.100,
29542,Kepler-94 b,0,2.50805735,0.031100,,,,0.000000,111.07,828,,4238.00,0.61,0.64,-0.120,,4.67,,10.9525
29543,Kepler-94 b,0,2.50805735,,,,,,,,,4739.00,0.75,0.82,0.300,,4.60,2.510,
29544,Kepler-94 c,0,820.30000000,,3126.00000,3126.00000,,,,,,4781.00,0.76,0.81,0.340,,4.59,1.410,2.9000
29545,Kepler-940 b,0,59.62244932,,,,,,,,,5505.07,1.03,0.97,-0.440,-0.057,4.40,,1.2519
29546,Kepler-940 b,0,59.62226270,0.305900,,,,0.000000,13.23,486,,6108.00,1.00,1.07,-0.080,,4.47,,0.2609
29547,Kepler-940 b,0,59.62226270,,,,,,,,,5505.07,1.03,0.97,-0.440,-0.057,4.40,,1.2519
29548,Kepler-940 b,0,59.62252570,0.305900,,,,0.000000,13.23,486,,6108.00,1.00,1.07,-0.080,,4.47,,1.0913
29549,Kepler-940 b,0,59.62209462,,,,,,,,,5505.07,1.03,0.97,-0.440,-0.057,4.40,,1.2519
29550,Kepler-940 b,0,59.62217000,0.305000,,,,0.000000,,478,,6095.00,0.96,1.06,,,4.50,0.300,
29551,Kepler-940 b,0,59.62252570,,,,,,,,,5769.00,0.96,0.97,-0.080,,4.47,3.630,
29552,Kepler-940 b,0,59.62252570,0.305900,,,,0.000000,13.23,486,,6108.00,1.00,1.07,-0.080,,4.47,,1.0913
29553,Kepler-940 b,0,59.62252570,0.305900,,,,0.000000,13.23,486,,6108.00,1.00,1.07,-0.080,,4.47,,1.0913
29554,Kepler-940 b,0,,,,,,,10.52,,,6120.00,0.88,,,,,,
29555,Kepler-941 b,0,17.42395198,0.131100,,,,0.000000,64.13,722,,6018.00,0.97,0.99,-0.200,,4.46,,0.1156
29556,Kepler-941 b,0,17.42459000,0.135000,,,,0.000000,,693,,5753.00,1.01,1.07,,,4.46,,
29557,Kepler-941 b,0,17.42393582,0.131100,,,,0.000000,64.13,722,,6018.00,0.97,0.99,-0.200,,4.46,,0.1136
29558,Kepler-941 b,0,,,,,,,47.03,,,6018.00,0.83,,,,,,
29559,Kepler-941 b,0,17.42392898,,,,,,,,,5312.02,0.93,0.91,-0.409,-0.206,4.46,,1.5865
29560,Kepler-941 b,0,17.42393582,,,,,,,,,5312.02,0.93,0.91,-0.409,-0.206,4.46,,1.5865
29561,Kepler-941 b,0,17.42395198,0.131100,,,,0.000000,64.13,722,,6018.00,0.97,0.99,-0.200,,4.46,,0.1156
29562,Kepler-941 b,0,17.42395198,0.131100,,,,0.000000,64.13,722,,6018.00,0.97,0.99,-0.200,,4.46,,0.1156
29563,Kepler-941 b,0,17.42396691,,,,,,,,,5312.02,0.93,0.91,-0.409,-0.206,4.46,,1.5865
29564,Kepler-941 b,0,17.42395198,,,,,,,,,5539.00,0.86,0.89,-0.150,,4.53,4.070,
29565,Kepler-942 b,0,44.96417488,,,,,,,,,4861.00,0.75,0.81,0.090,,4.59,4.170,
29566,Kepler-942 b,0,44.96417488,0.224500,,,,0.000000,4.28,367,,4684.00,0.71,0.74,0.040,,4.61,,2.1277
29567,Kepler-942 b,0,44.96412540,,,,,,,,,4719.72,0.76,0.76,0.189,-0.585,4.55,,2.3990
29568,Kepler-942 b,0,44.96393000,0.217000,,,,0.000000,,362,,4732.00,0.65,0.68,,,4.64,14.000,
29569,Kepler-942 b,0,44.96417488,0.224500,,,,0.000000,4.28,367,,4684.00,0.71,0.74,0.040,,4.61,,2.1277
29570,Kepler-942 b,0,44.96407458,,,,,,,,,4719.72,0.76,0.76,0.189,-0.585,4.55,,2.3990
29571,Kepler-942 b,0,,,,,,,4.96,,,4768.00,0.75,,,,,,
29572,Kepler-942 b,0,44.96407458,0.229800,,,,0.000000,4.89,379,,4827.00,0.73,0.82,0.140,,4.62,,3.2494
29573,Kepler-942 b,0,44.96417488,0.224500,,,,0.000000,4.28,367,,4684.00,0.71,0.74,0.040,,4.61,,2.1277
29574,Kepler-943 b,0,,,,,,,45.34,,,5774.00,1.73,,,,,,
29575,Kepler-943 b,0,49.77001616,,,,,,,,,5580.00,1.71,0.99,,0.407,3.97,,0.2796
29576,Kepler-943 b,0,49.77009070,0.255900,,,,0.000000,10.16,455,,5774.00,0.82,0.91,-0.300,,4.57,,0.2356
